product_average_rating,product_reviews_count,product_url,product_orignal_price,product_sale_price,product_discount,product_image,product_brand,product_name,product_brand_id,product_sku,seller_name,seller_percentage,seller_rate,seller_rate_level,seller_seller_id,seller_shipment_time,seller_url
4.4,7,https://www.daraz.pk/products/amazing-summer-collection-smart-fit-white-trendy-printed-o-neck-half-sleeves-t-shirt-for-men-i227860553-s1924618101.html?search=1,689,365,-47%,https://static-01.daraz.pk/p/4f241e7bf8b8ad7e87a336d00ddcce11.jpg,No Brand,Amazing Summer Collection Smart Fit White Trendy Printed O-Neck Half Sleeves T Shirt For Men,39704,227860553,Salaar Store,85%,0.85,3,6005011779503,97%,//www.daraz.pk/shop/salaar-store/?itemId=227860553&channelSource=pdp
3.9,14,https://www.daraz.pk/products/4-i110070461-s1260766830.html?search=1,1199,1198,-0.1%,https://static-01.daraz.pk/p/bec1b2fd0f88245ccb14c4555c789fe4.jpg,No Brand,Pack of 4 Half Sleeves summer cotton T-shirts,39704,110070461,Hafstore (Karachi),86%,0.86,3,11777,92%,//www.daraz.pk/shop/hafstore-karachi/?itemId=110070461&channelSource=pdp
5.0,3,https://www.daraz.pk/products/le-mens-orbit-printed-crew-neck-tee-shirt-i382771228-s1884384757.html?search=1,699,559,-20%,https://static-01.daraz.pk/p/ff643fa2b4e967570b03e201c01f91ae.jpg,ELO,elo - Le Men's Orbit Printed Crew Neck Tshirt for Men,37270,382771228,elo,83%,0.83,3,10199,100%,//www.daraz.pk/shop/elo/?itemId=382771228&channelSource=pdp
3.5,4,https://www.daraz.pk/products/2-i356143480-s1793007160.html?search=1,999,699,-30%,https://static-01.daraz.pk/p/74b0bfaae8ed523ba63520a84cee2800.jpg,The Vintage,The Vintage Cothing Pack of 2 premium printed T-shirt,289138,356143480,The Vintage Clothing,88%,0.88,3,1128650,99%,//www.daraz.pk/shop/vintage-apparels/?itemId=356143480&channelSource=pdp
0.0,0,https://www.daraz.pk/products/-i404187869-s1948289396.html?search=1,1599,670,-58%,https://static-01.daraz.pk/p/ba005b5ed3f4cf28cd5efa75ebc1ecbc.jpg,No Brand,Multicolor Polo T Shirt for men - Strips,39704,404187869,Sweetie,33%,0.33,2,6005014809452,100%,//www.daraz.pk/shop/sweetie/?itemId=404187869&channelSource=pdp
4.9,31,https://www.daraz.pk/products/-i144932946-s1328300610.html?search=1,550,220,-60%,https://static-01.daraz.pk/p/a3d8d829023a2fc5a238e377401167fb.jpg,No Brand,Kayi Tribe Round Neck T shirt for mens,39704,144932946,Sastabazaar (Karachi),93%,0.93,3,1118884,100%,//www.daraz.pk/shop/sastabazaarpk/?itemId=144932946&channelSource=pdp
4.2,9,https://www.daraz.pk/products/star-wars-digital-printed-t-shirt-for-men-black-i2296905-s10421965.html?search=1,899.0,450.0,-50%,https://static-01.daraz.pk/p/947c7be7e42ffa558aa12bf1ff0d8353.jpg,Jack Beos,Star Wars Digital Printed T-Shirt For Men - Black,193707,2296905,Jack Beos,90%,0.9,3,9367,90%,//www.daraz.pk/shop/jack-beos-karachi/?itemId=2296905&channelSource=pdp
4.3,6,https://www.daraz.pk/products/-i258281758-s1475154632.html?search=1,899,450,-50%,https://static-01.daraz.pk/p/mdc/570f70ed2a4aa6cc2fa1e2408b358c9a.jpg,Vestes,Vestes Branded Half Sleeves Collar T-shirt for Men and Women,269210,258281758,TOP REVIEWED,97%,0.97,3,6005014242064,100%,//www.daraz.pk/shop/top-reviewed/?itemId=258281758&channelSource=pdp
5.0,1,https://www.daraz.pk/products/maroon-round-neck-basic-half-sleeve-tshirt-for-men-i251276972-s1468820976.html?search=1,500,200,-60%,https://static-01.daraz.pk/p/de26788f5e86eb292a82b21ad9c551c7.jpg,No Brand,Maroon Round Neck Basic Half Sleeve Tshirt For Men,39704,251276972,Rajani Collection (Karachi),83%,0.83,3,5324,100%,//www.daraz.pk/shop/rajani-collection-karachi/?itemId=251276972&channelSource=pdp
4.8,26,https://www.daraz.pk/products/-i383774952-s1885583259.html?search=1,999,499,-50%,https://static-01.daraz.pk/p/21627f25a3ef3d1145e6ae76f048ee4c.jpg,Hygein,"Whole Seller of Summer New Mens Tshirt, Tee Shirt Men Causal O Neck Short Sleeve Tshirt Men Daily Tops Tees",124624298,383774952,Hygein,95%,0.95,3,1096446,100%,//www.daraz.pk/shop/gift-now/?itemId=383774952&channelSource=pdp
0.0,0,https://www.daraz.pk/products/mennace-mens-mn-tie-dye-style-short-sleeve-tee-shirt-i404814873-s1950247878.html?search=1,699.0,559.0,-20%,https://static-01.daraz.pk/p/c24af33db598939bcd6990ac3e84bf79.jpg,ELO,Mennace Men's MN Tie & Dye Style Short Sleeve Tee Shirt,37270,404814873,elo,83%,0.83,3,10199,100%,//www.daraz.pk/shop/elo/?itemId=404814873&channelSource=pdp
0.0,0,https://www.daraz.pk/products/bts-i281964076-s1516061924.html?search=1,2499,962,-62%,https://static-01.daraz.pk/p/d159e75026146f0b015c772d6a660c7c.jpg,No Brand,Summer Tracksuit New Design Sign Bts printed  Round Neck Half Sleeves T Shirts Top Quality Trouser,39704,281964076,M & H STORE,85%,0.85,3,1144530,97%,//www.daraz.pk/shop/m-h-store-1578144476/?itemId=281964076&channelSource=pdp
0.0,0,https://www.daraz.pk/products/4-i282424396-s1518718118.html?search=1,678,378,-44%,https://static-01.daraz.pk/p/6eac986f5508aeb283a9750aa3dab0f5.jpg,No Brand,T Shirt Design 4 Cute Bears Printed Summer Collection Shirt Smart Fit Round Neck Half Sleeves Tee Shirt,39704,282424396,SIBZ SENSATION,85%,0.85,3,1141731,96%,//www.daraz.pk/shop/sibz-sensation/?itemId=282424396&channelSource=pdp
0.0,0,https://www.daraz.pk/products/new-stylish-printed-cotton-jersey-o-neck-half-sleeves-t-shirt-for-men-i400184156-s1933065115.html?search=1,999,799,-20%,https://static-01.daraz.pk/p/16fc5cf3c2b3c4197583b52c7c940165.jpg,No Brand,New Stylish Printed Cotton Jersey O-Neck Half Sleeves T Shirt For Men,39704,400184156,S&N Fashion,81%,0.81,3,6005041650839,97%,//www.daraz.pk/shop/ipz71asb/?itemId=400184156&channelSource=pdp
5.0,14,https://www.daraz.pk/products/-i209024089-s1414970463.html?search=1,899,448,-50%,https://static-01.daraz.pk/p/1a3fc6bf5ec66108d17c9767cf5c4828.jpg,Paradise Zone,Paradise Zone - Short Sleeves Fine Quality Printed Tshirts For Men,289682,209024089,Paradise Zone,91%,0.91,3,1042506,100%,//www.daraz.pk/shop/paradise-zone/?itemId=209024089&channelSource=pdp
0.0,0,https://www.daraz.pk/products/-i394017939-s1918105861.html?search=1,1799,1299,-28%,https://static-01.daraz.pk/p/3d91fd69bceda8d0cb89c14bd43475a7.jpg,No Brand,Tee Mammal - Garfield - Men's Casual White Short Sleeve Graphic T Shirt,39704,394017939,Tee Mammal,100%,1,3,6005026083037,100%,//www.daraz.pk/shop/tee-mammal/?itemId=394017939&channelSource=pdp
4.3,6,https://www.daraz.pk/products/-i269695016-s1483533519.html?search=1,899,249,-72%,https://static-01.daraz.pk/p/a50ecb25b9c9c81c6062fb3c1af8ed4b.jpg,No Brand,stretchable cotton jersey fabric shirt for men,39704,269695016,Storish Pakistan,88%,0.88,3,6005016270621,100%,//www.daraz.pk/shop/storish-pakistan/?itemId=269695016&channelSource=pdp
5.0,2,https://www.daraz.pk/products/summer-short-sleeves-t-shirt-i338269761-s1933842187.html?search=1,650.0,649.0,-0.2%,https://static-01.daraz.pk/p/23407cb0fc8870a5223c4e7388163b02.jpg,No Brand,Summer Short sleeves T Shirts,39704,338269761,Maham'sFashionFactory,100%,1.0,3,6005022714685,100%,//www.daraz.pk/shop/maham-sfashionfactory/?itemId=338269761&channelSource=pdp
4.0,6,https://www.daraz.pk/products/-i270136410-s1483800167.html?search=1,650,611,-6%,https://static-01.daraz.pk/p/27d2e2040f308885fc8963ac372e493c.png,No Brand,Fashion Men's Tees Sale Round Neck Printed,39704,270136410,al Naz Studio,88%,0.88,3,1019413,100%,//www.daraz.pk/shop/al-naz-studio/?itemId=270136410&channelSource=pdp
0.0,0,https://www.daraz.pk/products/mens-black-damage-style-printed-full-sleeves-t-shirt-i400339797-s1933621101.html?search=1,1299,699,-46%,,No Brand,Men's Black Damage Style Printed Full Sleeves T-shirt,39704,400339797,Ajmery pk,82%,0.82,3,6005026344348,100%,//www.daraz.pk/shop/ajmery-pk/?itemId=400339797&channelSource=pdp
0.0,0,https://www.daraz.pk/products/-i404189404-s1948291539.html?search=1,1499,649,-57%,https://static-01.daraz.pk/p/b1716db388bc558f02a191f56353ec90.jpg,No Brand,Sky Blue Formal Shirt For Men,39704,404189404,Sweetie,33%,0.33,2,6005014809452,100%,//www.daraz.pk/shop/sweetie/?itemId=404189404&channelSource=pdp
0.0,0,https://www.daraz.pk/products/2-i403725183-s1946953027.html?search=1,1999,999,-50%,https://static-01.daraz.pk/p/181425d6b79ecd789269358ccb43e3ef.jpg,No Brand,Mavrick Printed Tshirt & Trouser tracksuit for men - tshirts for men - Bundle of 2,39704,403725183,Leather freaks,83%,0.83,3,1093117,73%,//www.daraz.pk/shop/leather-freaks/?itemId=403725183&channelSource=pdp
4.5,20,https://www.daraz.pk/products/2-i265977897-s1481875102.html?search=1,999,750,-25%,https://static-01.daraz.pk/p/8c8ad0be2c8bc7f479d8f47f6f902424.jpg,The Vintage,The Vintage Clothing pack of 2 basic premium full sleeves T shirt,289138,265977897,The Vintage Clothing,88%,0.88,3,1128650,99%,//www.daraz.pk/shop/vintage-apparels/?itemId=265977897&channelSource=pdp
5.0,1,https://www.daraz.pk/products/-i398803329-s1928807548.html?search=1,1080,675,-38%,https://static-01.daraz.pk/p/69f740a7ff409c5a39551907677e131a.jpg,No Brand,Multi new Super Heros Printed Tracksuit Cotton Fabric T-Shirt & Shorts for Summer Elegant Suits gym_Track Suit multi Printed tshirts+short Casual Wear for Men,39704,398803329,HB Online,82%,0.82,3,1140804,100%,//www.daraz.pk/shop/hb-online/?itemId=398803329&channelSource=pdp
0.0,0,https://www.daraz.pk/products/stylish-panel-half-sleeve-round-neck-t-shirts-i404929118-s1950424318.html?search=1,900,750,-17%,https://static-01.daraz.pk/p/b395530a17f269111db6cc9bd0dea814.jpg,No Brand,Stylish Panel Half Sleeve Round Neck T Shirts,39704,404929118,MA K store,90%,0.9,3,1115716,97%,//www.daraz.pk/shop/online-shopping-1572288897/?itemId=404929118&channelSource=pdp
4.8,60,https://www.daraz.pk/products/bella-ciao-black-cotton-tshirt-for-men-and-women-2102020-i136166519-s1296462871.html?search=1,850.0,450.0,-47%,https://static-01.daraz.pk/p/e97d2c7913609300965a59292bb82de6.jpg,Jack Beos,Bella Ciao Black Cotton Tshirt For Men and Women 2102020,193707,136166519,Jack Beos,90%,0.9,3,9367,90%,//www.daraz.pk/shop/jack-beos-karachi/?itemId=136166519&channelSource=pdp
5.0,2,https://www.daraz.pk/products/latest-design-casual-zip-style-full-sleeve-t-shirts-i396030334-s1921226853.html?search=1,900.0,750.0,-17%,https://static-01.daraz.pk/p/4c4925a2dc3ebe9ff886e4337f827c7b.jpg,No Brand,Latest Design Casual Zip Style Full Sleeve T Shirts,39704,396030334,The Wardrobe Hub,91%,0.91,3,6005042433425,100%,//www.daraz.pk/shop/6o1ohege/?itemId=396030334&channelSource=pdp
4.6,11,https://www.daraz.pk/products/-i357561351-s1799109455.html?search=1,799,532,-33%,https://static-01.daraz.pk/p/deef03e61f0cf8bcd53fe739a4a1cf86.jpg,Paradise Zone,Paradise ZOne New Long Sleeves Vertical Stripe Printed Tshirt For Men,289682,357561351,Paradise Zone,91%,0.91,3,1042506,100%,//www.daraz.pk/shop/paradise-zone/?itemId=357561351&channelSource=pdp
5.0,3,https://www.daraz.pk/products/bindas-colloection-half-sleeves-printed-tshirt-for-men-i248933836-s1466697315.html?search=1,612.0,429.0,-30%,https://static-01.daraz.pk/p/b79c611e492cbce189868214fb107f36.jpg,Bindas Collection,Bindas Colloection Half Sleeves Printed Tshirt For Men,189896,248933836,Bindas Collection,87%,0.87,3,3849,99%,//www.daraz.pk/shop/bindas-collection/?itemId=248933836&channelSource=pdp
0.0,0,https://www.daraz.pk/products/-i404189281-s1948289102.html?search=1,1499,649,-57%,https://static-01.daraz.pk/p/b66dc89e0f44f19f264795b291be46bc.jpg,No Brand,Fashionable T-Shirt Grey,39704,404189281,Sweetie,33%,0.33,2,6005014809452,100%,//www.daraz.pk/shop/sweetie/?itemId=404189281&channelSource=pdp
5.0,3,https://www.daraz.pk/products/wwe-i208404632-s1413804191.html?search=1,1279,699,-45%,https://static-01.daraz.pk/p/b489b2860e00f5c82018618c29eb3831.jpg,No Brand,Black Printed Roman Tshirt Fight Punch WWE Unisex T-shirt,39704,208404632,Style Zone Shop (Karachi),88%,0.88,3,20248,100%,//www.daraz.pk/shop/style-zone-shop-karachi/?itemId=208404632&channelSource=pdp
4.9,8,https://www.daraz.pk/products/bts-i313254061-s1660545580.html?search=1,699.0,345.0,-51%,https://static-01.daraz.pk/p/966533c08cf1d6a2f06b5429faef88af.jpg,No Brand,Amazing T Shirt Design Summer Collection Shirt Trendy NASA Printer in black Smart Fit Round-Neck Half Sleeves Tee Shirt,39704,313254061,M & H STORE,85%,0.85,3,1144530,97%,//www.daraz.pk/shop/m-h-store-1578144476/?itemId=313254061&channelSource=pdp
4.9,11,https://www.daraz.pk/products/new-stylish-cross-lining-t-shirts-for-men-i270986007-s1484366092.html?search=1,950,700,-26%,https://static-01.daraz.pk/p/9e1310342f4a1c9cc66b0a688fc58c56.jpg,No Brand,New Stylish Cross Lining T Shirts for Men,39704,270986007,S-M Fashion Store,90%,0.9,3,6005013777297,100%,//www.daraz.pk/shop/s-m-fashion-store/?itemId=270986007&channelSource=pdp
3.8,4,https://www.daraz.pk/products/4-i391225774-s1914965202.html?search=1,1500.0,1199.0,-20%,https://static-01.daraz.pk/p/7cdb271b5dcd84fcf05dcfb3d7b252dc.jpg,The Vintage,The Vintage Clothing pack of 4 premium quality t shirts for men and women,289138,391225774,The Vintage Clothing,88%,0.88,3,1128650,99%,//www.daraz.pk/shop/vintage-apparels/?itemId=391225774&channelSource=pdp
3.7,16,https://www.daraz.pk/products/-i205228240-s1407718880.html?search=1,999,421,-58%,https://static-01.daraz.pk/p/244dfd4bea310d5076e5fc43e5dc68e9.jpg,No Brand,White Cotton Jersey Fabric T shirt for men Ready To Wear,39704,205228240,Reasonable Fashion,82%,0.82,3,6005010036119,100%,//www.daraz.pk/shop/reasonable-fashion/?itemId=205228240&channelSource=pdp
5.0,2,https://www.daraz.pk/products/-i217787310-s1428418105.html?search=1,349.0,328.0,-6%,https://static-01.daraz.pk/p/b54b258cead51803f66fcc06173b29f9.jpg,No Brand,Classy Look Tag Print Theme White Colored Summer Top Half Sleeve Tee Shirt Round Neck Cotton Trendy T-shirt Casual Tshirt Spring Wear Smart Fit Half Sleeve Tee Shirt for Men/Boys,39704,217787310,RAJA APPAREL STORE,84%,0.84,3,6005013072660,100%,//www.daraz.pk/shop/raja-apparel-store/?itemId=217787310&channelSource=pdp
4.3,22,https://www.daraz.pk/products/short-sleeve-new-panel-contrast-tshirts-for-men-i205284818-s1408368010.html?search=1,899,532,-41%,https://static-01.daraz.pk/p/98067aedef0b2ac8cc68c3004560e1b4.jpg,Paradise Zone,Short Sleeve New Panel Contrast Tshirts For Men,289682,205284818,Paradise Zone,91%,0.91,3,1042506,100%,//www.daraz.pk/shop/paradise-zone/?itemId=205284818&channelSource=pdp
0.0,0,https://www.daraz.pk/products/-i403186205-s1945291462.html?search=1,898,489,-46%,https://static-01.daraz.pk/p/562162519a7a6d171c7319a3811be159.jpg,No Brand,Full Sleeve Printed Black Liner Grey T-shirt Fabric Soft Jersey,39704,403186205,Choose Fashion Mart,100%,1,3,6005043384468,100%,//www.daraz.pk/shop/atfu3kry/?itemId=403186205&channelSource=pdp
0.0,0,https://www.daraz.pk/products/mens-black-red-contrasted-printed-half-sleeves-t-shirt-i401330196-s1937243456.html?search=1,1299,699,-46%,,No Brand,Men's Black & Red Contrasted Printed Half Sleeves T-Shirt,39704,401330196,Sizzlerz (Pakistan),85%,0.85,3,6005031891691,100%,//www.daraz.pk/shop/sizzlerz-pakistan/?itemId=401330196&channelSource=pdp
0.0,0,https://www.daraz.pk/products/eid-collection-t-shirt-for-mens-and-boys-stylish-fashion-t-shirt-for-mens-and-boys-pure-stuff-3-colors-summer-collection-i401184597-s1936683903.html?search=1,999,767,-23%,https://static-01.daraz.pk/p/c3621f0b6235c2e3393084371853f5d4.jpg,No Brand,Eid Collection T-shirt For Men's And Boys Stylish Fashion T-shirt For Men's And Boys Pure Stuff 3 Colors Summer Collection,39704,401184597,IZHAAN FASHIONS,94%,0.94,3,6005041776171,100%,//www.daraz.pk/shop/3ln4ia2a/?itemId=401184597&channelSource=pdp
5.0,10,https://www.daraz.pk/products/-i165058174-s1332730832.html?search=1,699.0,549.0,-21%,https://static-01.daraz.pk/p/d4422b6f8f7af2f0f7afe471c118e2a5.jpg,No Brand,Trendy Half Sleeves Cotton O-Neck VEGITO Cartoon Dragon Balls T-Shirt,39704,165058174,Outlet Store,87%,0.87,3,6005010090161,91%,//www.daraz.pk/shop/outlet-store/?itemId=165058174&channelSource=pdp
0.0,0,https://www.daraz.pk/products/mens-black-white-contrasted-damage-printed-full-sleeves-t-shirt-i400349097-s1933679129.html?search=1,1299,749,-42%,,No Brand,Men's Black & White Contrasted Damage Printed Full Sleeves T-shirt,39704,400349097,Ajmery pk,82%,0.82,3,6005026344348,100%,//www.daraz.pk/shop/ajmery-pk/?itemId=400349097&channelSource=pdp
0.0,0,https://www.daraz.pk/products/-i403069241-s1944727921.html?search=1,899,699,-22%,https://static-01.daraz.pk/p/b1d2c9c490221b2689f8cf7964c1b7e1.jpg,No Brand,New arrival full sleeves black&white fashion T-shirt for men - T-shirts for men,39704,403069241,Gentle wear's,100%,1,3,6005038197814,100%,//www.daraz.pk/shop/ugi7pwx3/?itemId=403069241&channelSource=pdp
1.0,1,https://www.daraz.pk/products/yellow-panel-style-print-t-shirt-for-men-full-sleeve-t-shirts-for-men-i394385389-s1918540263.html?search=1,950.0,699.0,-26%,https://static-01.daraz.pk/p/a33104c161c55ae0a6f66000b71b37fb.jpg,No Brand,Yellow Panel Style Print T Shirt for Men Full Sleeve T Shirts for Men,39704,394385389,S&N Fashion,81%,0.81,3,6005041650839,97%,//www.daraz.pk/shop/ipz71asb/?itemId=394385389&channelSource=pdp
0.0,0,https://www.daraz.pk/products/2-i403725261-s1946954228.html?search=1,1999,999,-50%,https://static-01.daraz.pk/p/3824d389afca39e342d46547d3657727.jpg,No Brand,Bravely Printed Tshirt & Trouser tracksuit for men - tshirts for men - Bundle of 2,39704,403725261,Leather freaks,83%,0.83,3,1093117,73%,//www.daraz.pk/shop/leather-freaks/?itemId=403725261&channelSource=pdp
5.0,1,https://www.daraz.pk/products/-i278267966-s1500215230.html?search=1,699.0,369.0,-47%,https://static-01.daraz.pk/p/996d122896c56878fcf9d0d1b7510e7d.jpg,No Brand,T Shirt New And Stylish Design - Double Heart - Printed Summer Collection Shirt Smart Fit Round Neck Half Sleeves Tee Shirt,39704,278267966,SIBZ SENSATION,85%,0.85,3,1141731,96%,//www.daraz.pk/shop/sibz-sensation/?itemId=278267966&channelSource=pdp
4.7,84,https://www.daraz.pk/products/bindas-collection-pack-of-5-summer-o-neck-half-sleeves-t-shirts-for-men-boys-i215675798-s1425194070.html?search=1,1998,1756,-12%,https://static-01.daraz.pk/p/6c46e3596897a46e41a800f412ca0784.jpg,Bindas Collection,Bindas Collection Pack Of 5 Summer O-Neck Half Sleeves T-Shirts for Men & Boys,189896,215675798,Bindas Collection,87%,0.87,3,3849,99%,//www.daraz.pk/shop/bindas-collection/?itemId=215675798&channelSource=pdp
4.5,53,https://www.daraz.pk/products/-i113752616-s1265390744.html?search=1,850,450,-47%,https://static-01.daraz.pk/p/cc9ac0c85d9c9494c543c50735e2fa4e.jpg,Jack Beos,Avengers New Design Black Cotton Half Sleeves T-shirt For Men,193707,113752616,Jack Beos,90%,0.9,3,9367,90%,//www.daraz.pk/shop/jack-beos-karachi/?itemId=113752616&channelSource=pdp
5.0,1,https://www.daraz.pk/products/no1-printed-stylish-full-sleeve-t-shirts-i396021636-s1921228480.html?search=1,900,750,-17%,https://static-01.daraz.pk/p/6508bc07638ee69acf8a1a74596453c2.jpg,No Brand,No.1 Printed Stylish Full Sleeve T Shirts,39704,396021636,The Wardrobe Hub,91%,0.91,3,6005042433425,100%,//www.daraz.pk/shop/6o1ohege/?itemId=396021636&channelSource=pdp
0.0,0,https://www.daraz.pk/products/elo-polo-republica-mens-raglan-sleeves-logo-printed-activewear-tee-shirt-i384238351-s1887395168.html?search=1,899,719,-20%,https://static-01.daraz.pk/p/7c59cf11c440e00abdcce5aabbf8f877.jpg,ELO,elo - Polo Republica  Raglan Sleeves Logo Printed Activewear t shirt for men,37270,384238351,elo,83%,0.83,3,10199,100%,//www.daraz.pk/shop/elo/?itemId=384238351&channelSource=pdp
0.0,0,https://www.daraz.pk/products/-i404170106-s1948192634.html?search=1,999,399,-60%,https://static-01.daraz.pk/p/032592900356d91737bf8a85797d5d66.jpg,No Brand,Markhor Logo T Shirt For Mens Printed T-Shirt Half Sleeves Round Neck Tshirt,39704,404170106,Sherooz Collection,82%,0.82,3,8233,100%,//www.daraz.pk/shop/sherooz-collection-rawalpindi/?itemId=404170106&channelSource=pdp
5.0,1,https://www.daraz.pk/products/-i229988615-s1450324836.html?search=1,999,520,-48%,https://static-01.daraz.pk/p/b0e188f93cfbbe93950900d6f963ecc5.jpg,No Brand,Green Tshirt Cotton John Cena T shirt Never Give Up T shirt  Respect Earn It T Shirt Earn The Day Authentic Short Sleeve T-Shirt John Cena For Men  T shirt,39704,229988615,ShoppingKey (Karachi),89%,0.89,3,12450,100%,//www.daraz.pk/shop/shoppingkey-karachi/?itemId=229988615&channelSource=pdp
